n_inpatient,n_outpatient,n_carrier,n_claims,n_providers,n_facilities,n_obs_years,n_ed_claims,n_pqe_ed,ed_to_total_ratio,pqe_to_ed_ratio,inpatient_ratio,provider_per_claim,ed_per_year,pqe_per_year,claims_per_year,days_since_last_claim,days_since_last_ed,days_since_last_pqe,utilization_trend,recent_to_early_ratio,recent_ed,consecutive_ed_years,has_diabetes,has_copd,has_chf,has_htn,has_asthma,has_ckd,comorbidity_count,multi_chronic,n_diagnoses,bice_boxerman,n_prescriptions,n_unique_drugs,polypharmacy,high_polypharmacy,rx_per_year,n_dme_claims,has_dme,n_hha_claims,has_hha,n_snf_claims,has_snf,n_hospice_claims,has_hospice,SEX_IDENT_CD,BENE_RACE_CD,AGE_AT_END_REF_YR,ESRD_IND,ENTLMT_RSN_ORIG,ENTLMT_RSN_CURR,BENE_HI_CVRAGE_TOT_MONS,BENE_SMI_CVRAGE_TOT_MONS,BENE_HMO_CVRAGE_TOT_MONS,DUAL_ELGBL_MONS,BENE_STATE_BUYIN_TOT_MONS,RTI_RACE_CD
-0.010254555,-0.0135869,-0.04356108,-0.018973472,0.006811706,0.019194173,-0.0009832649,-0.0029785878,-0.05868672,-0.064034395,-0.12918395,-0.077721804,-0.011028235,-0.0076830913,-0.017294506,-0.018625654,-0.028980479,-0.023794916,-0.032121427,-0.01883137,0.017999116,-0.0021042896,-0.002019352,0.0020177888,8.169066e-05,-0.0014193509,-0.014222949,-0.3901644,0.007942502,-0.058981214,-0.0049961037,-0.02346947,-0.040666237,-0.0063489485,-0.028159844,-0.00012720705,0.00070304144,0.00053322094,-0.018399473,0.00051682565,-7.591375e-05,-1.8414214e-05,0.0580976,-0.0027732875,-0.007974952,-0.0027423075,-0.023916867,-0.04316078,-0.07813977,0.00012026329,-0.02205044,-0.0069511696,0.0,0.0,0.0,0.0,0.0,-0.010996604
-0.013517614,-0.011634493,-0.039421584,-0.013150035,-0.0018819901,-2.0226347e-05,-0.0011632215,-0.0032178592,-0.0574067,-0.026041344,-0.13483657,-0.06538474,0.0010828396,-0.0027177434,-0.01775062,-0.01193406,0.0053969016,-0.013628301,-0.037660483,-0.035954457,-0.027567487,-0.002382405,-0.0013018039,0.0035986698,0.00058983,-0.0009891128,-0.007242895,-0.45717305,0.0043212837,-0.24337792,-0.0086982045,0.016586259,-0.057547614,-0.010418039,-0.04078159,9.84791e-06,-0.0005483644,-0.00029338663,0.027732307,0.00036001,-9.0139394e-05,-3.1204538e-05,-0.0041849613,6.0529954e-05,-0.005821752,-0.0014749657,-0.03380844,-0.007944036,-0.0302524,0.00014045814,0.011963356,0.0039079613,0.0,0.0,0.0,0.0,0.0,-0.00240738
0.010748444,-0.028479736,0.022642003,-0.024431786,-0.0015985587,-0.0017559004,-0.0008685372,-0.029662415,-0.037810124,-0.011604363,-0.09493902,-0.03562865,-0.046562936,-0.004422979,-0.013396029,-0.021238621,0.06672927,-0.003794511,-0.03509368,-0.0016042659,-0.041997466,-0.0030793417,-0.0016812767,-0.0059777466,0.0001443124,-0.00089213025,-0.013259447,0.91309077,-0.01677268,0.14732724,0.0071035814,-0.045587964,-0.033958253,-0.008478571,-0.030530166,0.00016400334,-0.00012457946,-0.020460563,-0.046300612,-0.009220902,-0.00046330635,-2.4853873e-05,-0.001021923,0.00017350093,-0.0047592153,-0.0014757678,-0.011070119,0.0139797395,0.038514804,0.00035821562,-0.04575661,-0.0055055325,0.0,0.0,0.0,0.0,0.0,0.0025625448
0.006384202,-0.039050005,-0.025967956,-0.017871603,-0.0018925471,-0.001740528,-0.0008770504,-0.005409794,-0.06357493,-0.030165927,-0.13837332,-0.059604913,-0.03126014,-0.0047274255,-0.016013553,-0.02196336,-0.023891568,-0.0053442195,-0.0402071,-0.020236801,-0.062473178,-0.0027200782,-0.0020665142,-0.007835988,-0.0002355238,-0.0009609318,-0.015829533,-0.44823614,-0.017811343,0.054523498,0.00762215,-0.039056495,-0.012076475,-0.008467409,-0.03248111,-3.5641548e-05,0.00070304144,-0.035948068,-0.030268498,-0.0034221476,-9.0139394e-05,-1.2135975e-05,-0.0012154281,5.2445175e-05,-0.02752012,-0.009071182,-0.01405403,-0.009002206,-0.062261943,0.0003303469,-0.045397393,-0.0033739111,0.0,0.0,0.0,0.0,0.0,-0.0018023486
-0.0026453398,-0.009197886,0.00020485261,-0.023024404,-0.0027873323,-0.0011163204,-0.0006766687,-0.0035158747,-0.06774169,-0.03351276,-0.1634841,-0.06901857,0.0007428214,-0.002504142,-0.01835608,-0.008207785,-0.024935719,0.0005683484,-0.03803742,-0.016122025,-0.037184194,-0.002278023,-0.0006532802,0.0029745267,3.0444564e-05,-0.001628505,-0.005512989,-0.38301855,0.004592437,-0.18241039,-0.0069295573,0.025293816,-0.017906476,-0.005896116,-0.046149958,-0.00012720705,0.003526616,-0.00728097,-0.016187903,4.360817e-06,-5.6751454e-05,-1.8414214e-05,-0.003912312,5.3181648e-05,-0.0046970528,-0.0016790814,0.0069526657,-0.03949658,-0.04973596,0.000100751924,-0.0140121365,-0.0058276462,0.0,0.0,0.0,0.0,0.0,-0.013295066
-0.005584496,-0.015458122,-0.00055232004,-0.016024351,-0.0007529388,-0.0017319755,-0.0006705821,-0.0036871617,-0.064410314,-0.02325919,-0.14949264,-0.05615819,-0.042415146,-0.0032964773,-0.017491244,-0.019634886,-0.045437135,0.0019820933,-0.03440546,-0.010942039,-0.034826513,-0.002890215,-0.0014700284,-0.034323,0.00015678207,-0.0018859114,-0.0019634392,-0.3781232,0.00538074,-0.014745339,-0.0064536277,0.014773206,-0.026538841,-0.0065380037,-0.04992797,9.84791e-06,-0.0013321742,-0.0018918822,-0.020052798,-0.0019914212,-9.0139394e-05,-2.2116697e-05,-0.0023236806,3.8313286e-05,-0.0057240855,-0.0023034476,-0.014943807,-0.0026881078,-0.08501035,0.00012343428,-0.028024768,-0.0122190965,0.0,0.0,0.0,0.0,0.0,-0.003985268
-0.027813386,-0.024687426,-0.042343628,-0.011804928,-0.00040105393,-0.0017557244,-0.007602733,-0.0017814813,-0.052895945,-0.006744832,-0.113976106,-0.059260376,0.0071193846,-0.0026716753,-0.015961677,-0.015841544,-0.036753047,0.0013158708,-0.031575646,-0.005296135,-0.015574138,-0.003494562,-0.001009549,0.007129907,-0.0055701714,-0.0016320313,0.00966281,-0.40697587,0.005039533,0.01293454,-0.01287164,-0.08186488,-0.0049766386,-0.020401921,0.010753368,-2.1212018e-05,0.0005283699,-0.050200243,-0.0018615063,-7.323827e-05,-0.0004454099,-3.1204538e-05,-0.002054395,5.4853892e-05,0.0132031385,0.005577352,0.002952362,-0.07288702,-0.05303367,0.00020310665,0.018398952,-0.013484703,0.0,0.0,0.0,0.0,0.0,-0.017382767
0.07347497,-0.0026401235,-0.0482087,0.000858702,-0.0017697442,-0.00051503495,-0.00074468594,0.0004257135,-0.06554228,0.053101197,-0.14416622,-0.064665064,0.023130128,-0.006491079,-0.013565963,0.009326996,-0.05016871,-0.015767224,-0.03852588,-0.0031278091,-0.024851445,-0.0027003442,-0.001815411,-0.01792108,0.00010125456,-0.0012640379,-0.01084128,-0.41821885,0.004712483,-0.03303552,-0.012978886,-0.018942805,0.010211372,-0.06323142,-0.0039713234,-2.1212018e-05,0.0004971608,-0.15030289,-0.013288249,0.00083883485,-0.00037834415,-0.00025385653,-0.0020982022,5.456988e-05,2.2065564e-05,-0.00023091437,0.0058686235,-0.00963859,-0.111789584,0.00014911618,-0.043469798,-0.011647083,0.0,0.0,0.0,0.0,0.0,-0.0014060173
-0.015488532,-0.0059506856,0.018622233,-0.0010627714,-0.00066375395,-0.0025804623,-0.0009430623,-0.0032553861,-0.053160463,-0.01994795,-0.107262224,-0.06132079,0.009351145,-0.0049686283,-0.0168773,0.014461108,-0.021485463,0.00023174242,-0.02823187,-0.015194777,0.021770021,-0.0030282894,-0.0005722717,-0.0102615105,-0.0005634535,-0.0016419458,-0.0073692445,-0.42408243,-0.024153039,0.10668238,0.017409213,0.033986785,-0.01703902,-0.0062189135,-0.04831372,-5.132708e-05,-0.0011337408,-0.0039024227,-0.011905307,-0.0018358994,-0.0001429795,-3.1204538e-05,-0.0013260937,5.175835e-05,-0.004381406,-0.0016750973,-0.022771068,-0.019542124,-0.02771144,0.00030413485,0.0026527415,-0.004339416,0.0,0.0,0.0,0.0,0.0,-0.006628372
-0.014959397,-0.05519708,-0.022757089,-0.029220985,-0.0033041125,-0.0012046238,-0.005176098,-0.0024561167,-0.058390837,-0.020379644,-0.10337304,-0.056030426,-0.06860587,-0.0034963824,-0.018360656,-0.033978216,-0.032186016,-0.035148583,-0.03250453,-0.015465187,0.024558991,-0.0035396158,-0.004358343,-0.0068933475,-0.0002609995,-0.0014149268,-0.016981905,-0.25579655,-0.024413334,0.05746017,-0.00082599255,-0.045575675,-0.09523101,-0.026171828,0.16152781,-1.687239e-05,0.00070304144,-0.051366746,-0.020554349,-9.217779e-05,-0.0001429795,-0.00014657131,0.03714901,-0.0021687725,-0.017032182,-0.002668318,-0.014469665,-0.0426079,-0.041951995,-0.003991104,-0.0059928093,-0.0025650412,0.0,0.0,0.0,0.0,0.0,-0.007876855
0.13527468,-0.0016341223,-0.020998133,-0.0102954395,-0.0014058932,-0.0013099348,-0.0010513129,-0.0032189426,-0.06243319,-0.050998624,-0.14179413,-0.064521894,-0.011409501,-0.005525949,-0.015985863,-0.0022966606,-0.012938155,-0.008118337,-0.034397427,-0.035826474,0.0030827057,-0.00266832,-0.0011512454,0.0026091426,-0.0005657931,-0.001428346,0.006249931,-0.44871068,0.0059972405,-0.19368191,-0.011532291,0.084024094,-0.074315906,-0.0025848462,-0.043434974,2.4406687e-05,-0.00017208322,-0.020438813,0.0026986555,0.0054056137,-0.00015810909,-1.8414214e-05,-0.003926557,5.367818e-05,-0.008063475,-0.0053291707,-0.022932796,-0.0031420465,-0.0446454,0.00011098173,-0.015953826,-0.005965302,0.0,0.0,0.0,0.0,0.0,-0.0014412148
-0.00057415,-0.056741826,-0.050248384,-0.0218411,-0.0011300133,-0.0024742212,-0.0005381562,-0.0019638143,-0.055691935,-0.009893694,-0.103195086,-0.06369902,-0.018047394,-0.0022261147,-0.016761294,-0.014656336,0.0003962681,0.00024350692,-0.027807217,-0.021417547,0.022439362,-0.0036536737,-0.0026902666,-0.008878441,-0.00035571642,-0.0012750439,-0.014507567,-0.38727182,-0.028041802,0.08460148,0.008150058,-0.030917758,-0.010255896,-0.019981049,0.0025261766,-3.5641548e-05,0.0009832537,-0.062138576,-0.023397766,-0.0005105148,-0.00015730408,-1.2135975e-05,0.00038522773,-0.0027199069,-0.004897199,-0.0018191992,0.007032218,-0.029070083,-0.02022533,0.00030305877,-0.004226012,-0.0024605305,0.0,0.0,0.0,0.0,0.0,-0.010367409
-0.04540524,-0.009456735,-0.028253844,-0.019483129,-0.0003134912,-0.0017394482,-0.00063614344,-0.0052797296,-0.06651512,-0.022869896,-0.15482852,-0.063799866,-0.026099086,-0.0036506897,-0.01918834,-0.010526897,-0.00627153,0.00086252415,-0.03866014,-0.047698345,-0.025538743,-0.002960025,-0.0013939064,0.0037369072,-0.0023969077,-0.0016602387,0.010222659,-0.43737376,0.0033508786,-0.2755556,-0.0020660236,-0.0012370594,-0.030174976,-0.007952065,-0.037864722,-3.5641548e-05,-0.0005483644,-0.005953614,-0.01424952,-1.3628924e-06,-9.0139394e-05,-1.4589201e-05,-0.0032766762,5.1164956e-05,-0.0050655534,-0.0019244802,-0.011133245,-0.031560194,-0.0049807215,6.47463e-05,0.0076685846,0.0018217438,0.0,0.0,0.0,0.0,0.0,-0.006998686
-0.022160653,-0.0013540443,-0.004904218,-0.021596853,-0.0004625324,-0.0019199756,-0.000684893,-0.003179322,-0.06376317,-0.022569098,-0.16081297,-0.058091845,-0.031318564,-0.0034418744,-0.01684447,-0.004808495,-0.008552183,0.0010076512,-0.040860604,-0.008171304,-0.022833401,-0.002667573,-0.001457919,0.003652981,-0.0009898057,-0.0015974906,0.009576926,-0.5056619,0.0044646296,-0.24354471,-0.0053943945,-0.04738385,-0.043749727,-0.007540102,-0.060830507,2.4406687e-05,-0.0005097317,-0.0060128137,-0.015528818,-0.0019581348,-9.0139394e-05,-1.4589201e-05,-0.0039111814,5.313594e-05,-0.005788908,-0.0020481066,-0.011180622,-0.0017594324,-0.028735492,0.00013920275,0.011529383,0.0042437017,0.0,0.0,0.0,0.0,0.0,-0.000618573
0.0005473514,-0.015282652,-0.0317272,-0.014417431,-0.0015539095,-0.005089036,-0.0008831318,-0.0033885948,-0.06260265,-0.029294921,-0.12769085,-0.059541248,-0.042857748,-0.0032729262,-0.016311275,-0.024983421,-0.061210617,-0.014666083,-0.040350836,-0.017683847,-0.08436641,-0.0031092507,-0.0016922281,-0.009612558,1.841949e-05,-0.0008211983,-0.021557868,-0.36975893,0.011719759,0.067921646,0.009658169,-0.040759772,-0.02024028,-0.036287956,0.01798363,-2.1212018e-05,0.00070304144,-0.070981555,0.039267257,0.0006062897,-9.0139394e-05,-1.7136434e-05,-0.0013050206,6.9443035e-05,-0.020193176,-0.008883556,-0.016418261,-0.013410059,-0.074637115,0.0003280154,-0.03670693,-0.003238304,0.0,0.0,0.0,0.0,0.0,-0.0019189061
-0.03459717,-0.0209345,-0.0040518176,-0.020860048,-0.00026539853,-0.0015313106,-0.00068534916,-0.0027100816,-0.06128835,-0.019979177,-0.14947963,-0.059684865,0.00057659677,-0.0047144624,-0.017451333,-0.023681976,-0.041298874,0.000484114,-0.039833166,-0.006950717,0.0028054283,-0.0033844288,-0.0010768084,0.0030249911,-0.0011648837,-0.0013942386,0.0035190755,-0.46565178,0.0055693304,-0.23153357,-0.018719988,-0.03976406,-0.023649434,-0.0075031356,-0.06218279,9.84791e-06,-0.00024919154,-0.00653895,-0.018630926,-0.004214583,-0.0004454099,-3.1204538e-05,-0.003993841,4.8356596e-05,-0.004402639,-0.001785891,0.008647382,-0.0047616046,-0.043992512,0.00011025648,-0.014063187,-0.0044344827,0.0,0.0,0.0,0.0,0.0,-0.0005215875
0.0123590585,-0.007263028,0.015213842,0.0023411645,-0.0008705809,-0.0011457237,-0.00015271374,-0.0013651294,-0.057356145,0.011074344,-0.17948493,0.016521504,0.008628395,0.0019669014,-0.016354388,-0.0155884335,-0.08969295,-0.0081683155,-0.062452905,-0.019462971,0.0066455817,0.009483993,-0.003652681,-0.009458629,-0.0001768426,-0.0012827645,-0.014648281,-0.33788747,-0.025427701,0.08166325,-0.004243134,-0.026615098,-0.018781917,-0.03392402,-0.020065464,-2.1212018e-05,0.00095417385,-0.11196359,-0.017049866,-0.004293821,-9.023833e-05,-0.00025385653,-0.0010537845,5.491401e-05,-0.019364862,-0.005138296,0.013818816,0.002006415,-0.009779262,0.00038712184,0.011164195,0.002675515,0.0,0.0,0.0,0.0,0.0,-0.0040019327
-0.015036582,0.007894206,-0.01769295,0.0034444612,-0.0011775279,-0.0011421056,-0.00078237866,-0.0012749067,-0.036344577,-0.00934646,-0.11235776,-0.042210672,0.016360164,-0.001654607,-0.010354167,-0.012188207,0.016213696,0.004969159,-0.02831863,0.0086139925,0.0071154963,-0.0015221634,-0.00057693536,0.0048221326,0.0012587551,-0.0008530766,-0.034021493,0.86453307,0.018862553,0.017382104,0.0010597412,-0.053023163,-0.013256874,-0.003272104,-0.0152036855,-0.00010194289,0.0003551535,0.0051824334,-0.0033565501,0.00041351255,-0.00037589372,-3.5855403e-05,-0.0009353088,0.0001885303,-0.0029116117,-0.0010387241,0.0072980775,0.019572908,-0.09413944,0.0003891222,0.0036185198,0.002701485,0.0,0.0,0.0,0.0,0.0,0.004622164
-0.031938855,-0.022512322,-0.062615596,-0.029073356,-0.0023114774,-0.0015558624,-0.0010994311,-0.005435586,-0.04831597,-0.04286089,-0.084793314,-0.06171159,-0.09987477,-0.0040016454,-0.013964733,-0.030662216,0.04400923,0.0032637985,-0.025230413,-0.0026433982,-0.02328226,-0.0036077225,-0.00094039267,0.004749261,0.00044310256,-0.00093344855,-0.011278474,-0.40616223,0.0035744135,0.049645912,-0.002369209,0.061029576,0.01093699,-0.009513515,-0.032923397,9.84791e-06,-0.000108039676,0.0013136,0.0024008704,0.0004292555,-0.00035862013,-3.1204538e-05,-0.00178746,5.523291e-05,-0.0025136403,-0.000988419,0.023420226,-0.0047022463,0.060907304,0.0003563926,0.024153817,0.0062327837,0.0,0.0,0.0,0.0,0.0,-0.0009506517
-0.0133576365,-0.0048157657,-0.026049227,-0.014942193,-0.0034149203,-0.0018269549,-0.0009622423,-0.0030838468,-0.05684721,-0.062083397,-0.1790884,-0.0014898581,1.1808197e-05,-0.0065180017,-0.017021261,-0.012316078,-0.018055608,-0.0068549444,-0.057820987,-0.023209851,-0.029449232,-0.0023432914,-0.00061349105,0.004778111,0.0007751549,-0.001628505,-0.029011656,-0.3787658,0.006443646,0.032962352,-0.012086229,-0.011648891,-0.007726572,-0.0064293286,-0.022619031,-0.00012720705,-0.00010003838,0.013936506,0.007161181,0.00052239763,-0.00035862013,-1.8414214e-05,-0.0018232132,5.69566e-05,-0.008859546,-0.0029217158,0.009591095,-0.077486485,-0.02676251,0.0002038319,0.02472613,0.00686861,0.0,0.0,0.0,0.0,0.0,-0.013661796
-0.003435752,-0.054293707,-0.02023482,-0.022611916,0.0049615963,0.0097809285,-0.0054731914,-0.0070440085,-0.061296128,-0.0954675,-0.12938581,-0.062569365,-0.028080825,-0.0027203823,-0.01537216,-0.025621166,-0.001618488,-0.050253868,-0.035598803,-0.022470314,0.027018577,-0.0017679288,-0.0031706018,-0.007193845,-0.00020819652,-0.0011265059,-0.010030354,-0.4046263,-0.026766732,0.0836653,0.008802748,-0.05141567,-0.07215649,-0.02381001,0.09190911,-2.543168e-05,0.0006389818,-0.048004277,-0.027636925,-0.0034612773,-0.00050936197,-7.589419e-05,-0.0018632459,4.4189484e-05,-0.01654172,-0.003277271,0.009767173,-0.010346992,-0.044903424,0.0003303469,-0.024485078,-0.0027422747,0.0,0.0,0.0,0.0,0.0,-0.0022044105
-0.021863779,-0.0032484734,-0.03098086,-0.007924994,-0.0015013794,-0.001939414,-0.0021867144,-0.002632802,-0.06325505,-0.012583665,-0.15041812,-0.059698973,-0.007159363,-0.0045571364,-0.015404177,-0.0035034853,-0.09151565,0.00025063203,-0.043040182,-0.02015671,0.0051197577,-0.0025079015,-0.002098324,0.0029406783,-0.0019318013,-0.001359068,-0.024161316,-0.41850123,0.0052054888,-0.057061315,-0.013509048,-0.03311272,0.0029520788,-0.019015586,-0.029922832,-2.1212018e-05,0.0006312089,-0.038505126,-0.019300116,-0.002861487,-0.0002523627,-3.1204538e-05,-0.0021361972,5.1183997e-05,-0.0037509103,-0.0014095315,-0.017135654,-0.0059101298,-0.10338231,0.00014911618,-0.033725653,-0.010153656,0.0,0.0,0.0,0.0,0.0,-0.0012163008
-0.005955049,-0.016505253,-0.039452918,-0.022065554,-0.0010838357,-0.002478862,-0.00051224144,-0.0024756414,-0.060616158,-0.008288022,-0.13369817,-0.05891659,-0.02500404,-0.0021231258,-0.015277464,-0.016185483,-0.01394607,0.0006730525,-0.039934393,-0.03406524,-0.07773197,-0.0020973478,-0.0014638876,-0.010169207,-0.00033112615,-0.000931775,-0.015043527,-0.43290687,-0.019802889,0.07326495,0.012941073,0.0007057977,-0.014111016,-0.016055591,0.015021649,-3.5641548e-05,0.00046797475,-0.04799336,-0.025031922,-0.0020471322,-0.0003925698,-1.4589201e-05,-0.0013019305,5.53843e-05,-0.0051484536,-0.001725338,0.011283099,-0.021913707,-0.054832768,0.0003280154,-0.03612332,-0.0044133454,0.0,0.0,0.0,0.0,0.0,-0.00359084
-0.03956019,-0.0037149733,-0.012232532,0.00085026794,-0.0009784483,-0.0019064705,-0.0018664543,-0.0020326125,-0.056109436,-0.022466112,-0.1288732,-0.06487891,0.009512415,-0.0037098243,-0.017481482,-0.0022131163,-0.08713437,0.0010512356,-0.03457223,-0.033311408,-0.02772596,-0.0025668908,-0.0014097614,0.006072741,-0.00094589626,-0.0016602387,-0.038876206,-0.38232782,0.0036127425,0.04799949,-0.0030978168,-0.054302674,-0.022085434,-0.0070506926,-0.052874297,9.84791e-06,-5.0758128e-05,0.0027952362,-0.01313644,-0.00019285642,-0.0003925698,-3.1204538e-05,-0.0014633378,4.990521e-05,-0.003700442,-0.0014796918,0.0075743804,-0.05578051,0.0017471504,0.00020018163,0.022988867,0.0048557767,0.0,0.0,0.0,0.0,0.0,-0.012060806
-0.02493861,-0.011838605,0.0023902063,-0.021029191,-0.0018220249,-0.0007989555,-0.00069200003,-0.006576888,-0.06590988,-0.026207088,-0.16083296,-0.06790703,-0.003776882,-0.0039737774,-0.016308447,-0.008618621,-0.014225829,-0.013367565,-0.042173542,-0.022181965,-0.00950376,-0.00387662,-0.0016147663,0.003632613,-0.0021211284,-0.0014645443,0.0058488646,-0.47908622,0.004921003,-0.2596718,-0.008708619,-0.025523249,-0.05374434,-0.009673428,-0.05042272,2.4406687e-05,-0.001071634,-0.010840532,-0.023476275,-0.0050549586,-6.305048e-05,-1.8414214e-05,-0.0034721706,5.1594383e-05,-0.0044201077,-0.001730169,0.00791992,-3.4642017e-05,-0.009210318,7.531746e-05,0.0059897453,0.003407998,0.0,0.0,0.0,0.0,0.0,-0.0004063052
-0.03373129,-0.044875342,-0.0002875192,-0.0060639232,0.00016510133,-0.001538603,-0.0010962761,-0.005669357,-0.060608413,-0.022322271,-0.1456505,-0.06175393,-0.0018973832,-0.0039220043,-0.018330466,-0.0077506793,-0.036183015,0.0004594644,-0.03995342,-0.01086875,-0.042560373,-0.0027235271,-0.0033506674,0.003772123,-0.0014350272,-0.0013596434,0.010433756,-0.4632566,0.0027596683,-0.3273835,-0.0026877814,-0.005679518,-0.037412506,0.0006421444,-0.042382732,6.621307e-06,-0.0005097317,-0.002717993,-0.017004736,-0.0045282114,-0.00019952259,-3.1204538e-05,-0.0029488355,5.2354626e-05,-0.004774628,-0.0017163676,-0.009636016,-0.0018602987,0.065931365,7.4976095e-05,0.012425564,0.0017877402,0.0,0.0,0.0,0.0,0.0,-0.0006090966
-0.016653461,-0.012669584,-0.01948979,-0.021703769,-0.0011604413,-0.0018965962,-0.0006244359,-0.0029968834,-0.05487646,-0.01323622,-0.13163804,-0.06416852,0.013697187,-0.004803253,-0.012747542,-0.020328043,-0.025836414,0.0013861482,-0.038126122,-0.0001486615,-0.009583381,-0.0028823358,-0.0008649825,0.006128745,0.00059696165,-0.0013942386,-0.028198335,-0.4023678,0.005114029,0.054375116,-0.0069921147,0.03859734,-0.02347059,-0.0036755123,-0.0290714,-0.00012720705,-5.0758128e-05,0.0057689324,-0.020654118,-0.0019895355,-0.0004454099,-1.8414214e-05,-0.0013022684,5.3187156e-05,-0.004351817,-0.00163014,0.013917994,-0.014865012,0.0022144082,0.00035663857,0.022838164,0.0057216627,0.0,0.0,0.0,0.0,0.0,-0.0020276285
-0.013394121,-0.08625374,-0.04234077,-0.001193535,-0.0042545856,-0.0009400311,-0.0013238303,-0.004417401,-0.035298273,-0.038469296,-0.07725717,-0.03885798,0.017630277,-0.0018759938,-0.014008096,0.0021029592,-0.013714606,0.0056007365,-0.021179164,-0.03670968,-0.040502105,-0.0024143152,-0.0011814039,0.012932541,0.004793396,-0.000945973,0.033291016,0.7260802,0.0036954698,0.06000699,-0.0013862198,-0.081190586,-0.027874686,-0.059141617,-0.056852527,-4.3017906e-05,0.00053161196,-0.093642816,-0.024420561,-0.0018016628,-0.0008903919,-8.4985644e-05,-0.0011014509,0.00017703969,-0.002313333,-0.00064581557,-0.006636494,-0.1601131,0.052642874,0.0003886877,0.034029562,0.006572614,0.0,0.0,0.0,0.0,0.0,-0.05534411
0.008405824,-0.047512267,-0.006096542,-0.025507761,-0.0030921677,-0.0009007571,-0.0076925936,-0.003177353,-0.055432487,-0.062496275,-0.14069486,-0.06774425,-0.019932108,-0.0099093495,-0.015572818,-0.019954396,-0.010575831,-0.015521859,-0.03675446,-0.032701522,-0.006447393,-0.0012831335,-0.004684056,0.0059394957,-0.017934335,-0.0015515132,0.0075926865,-0.45330822,0.0045524957,0.046440013,-0.003695815,-0.056939624,-0.037629332,-0.010936941,-0.04642205,2.4406687e-05,-0.0005779344,-0.0141793005,-0.017182665,0.0011840721,-7.591375e-05,-0.00018149699,-0.0023221937,-0.003074755,-0.00946123,-0.0029874884,-0.010272449,-0.0037289523,-0.0030968469,0.00011200058,0.020654064,0.0062915157,0.0,0.0,0.0,0.0,0.0,-0.0010641677
0.051843464,-0.011658875,-0.024073267,-0.026611544,-0.001431921,-0.001162722,-0.004860329,0.010857858,-0.060532585,0.058164883,-0.19192767,0.057803567,-0.067714915,0.008926662,-0.01677413,-0.03554201,0.0003162084,-0.03867805,-0.07013381,-0.016458359,-0.08932155,0.009700335,0.0047804317,-0.00807209,-0.0048538214,-0.00106037,-0.016328909,-0.29395226,-0.019285023,0.052452274,0.009421246,-0.08009132,-0.017215088,-0.024270466,-0.06449262,-2.543168e-05,0.00033381267,-0.09449893,-0.023873912,-0.003994698,-0.00035862013,-7.589419e-05,-0.001221156,5.096937e-05,-0.021915369,-0.006050164,0.012983398,-0.005095525,-0.061622355,-0.004260515,-0.045160506,-0.0075902794,0.0,0.0,0.0,0.0,0.0,-0.0009787095
-0.031446524,-0.02515823,-0.049019765,-0.00920543,-0.0013544069,-0.0010822102,-0.002260828,-0.003363206,-0.062486902,-0.006655121,-0.13207895,-0.061081495,-0.009165096,-0.0025984638,-0.015847763,-0.0010753146,-0.1015364,-0.011913469,-0.03931491,-0.008381523,-0.029136999,-0.0032577834,-0.0011526976,0.0025197677,-0.0018616873,-0.0010369081,0.0053896364,-0.38901213,0.0036490757,-0.15272383,-0.010883741,-0.06867835,0.018078445,-0.050006755,0.020387098,-2.1212018e-05,0.0006916041,-0.12542038,-0.0023862405,0.0005114227,-0.00018529693,-2.229474e-05,-0.005140409,-0.0032625857,-0.004474034,-0.0022395249,-0.0096866805,-0.0061738235,-0.051697556,0.00010708548,-0.017782152,-0.0037459238,0.0,0.0,0.0,0.0,0.0,-0.00096943957
-0.022392241,-0.019033916,0.0017834639,-0.018672131,-0.001009952,-0.0014772422,0.0009570786,-0.004704702,-0.069227464,-0.022339156,-0.16011849,-0.068775736,-0.046298224,-0.0053854366,-0.017599653,-0.015632583,0.017936012,0.00033491323,-0.038112856,-0.021236237,7.306893e-05,-0.0026425358,-0.002531836,0.0037153673,-0.0022343385,-0.001426666,0.002837924,-0.4367288,0.005308267,-0.21846858,-0.0040550097,-0.00011487852,-0.051509142,-0.007119395,-0.06334768,2.4406687e-05,-0.0013321742,-0.006939231,-0.021871157,-0.004433404,-0.0001429795,-1.4589201e-05,-0.0032807656,4.581591e-05,-0.0047065536,-0.0019945786,-0.017696166,-0.002814577,-0.02315268,0.00013627773,0.0063432464,0.0034961612,0.0,0.0,0.0,0.0,0.0,-0.001122501
0.102655455,-0.028269803,-0.0046861316,-0.017755156,0.0057546473,0.019574003,-0.0003712557,-0.0027096525,-0.05600888,-0.05059623,-0.108025305,-0.07761606,0.029379139,-0.0135518145,-0.015606355,-0.015724536,-0.011761666,-0.01983759,-0.028683094,-0.005126101,0.00783365,-0.003691303,-0.00076560955,0.0053422567,-0.0010330452,-0.001698117,-0.024807721,-0.36502576,0.0059716753,0.045571137,-0.000114710165,0.03963568,-0.037223045,-0.0065546785,-0.0329087,2.4406687e-05,-0.00037950097,-0.004667694,-0.006202905,0.005297492,-4.2426866e-05,-1.8414214e-05,-0.0021936058,5.0322364e-05,-0.006634246,-0.0045835027,-0.015078286,-0.06982872,0.07955071,0.0002038319,0.02157573,0.004761567,0.0,0.0,0.0,0.0,0.0,-0.01319064
